collision_index,collision_year,collision_ref_no,vehicle_reference,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_imd_decile,lsoa_of_casualty,enhanced_casualty_severity,casualty_injury_based,casualty_adjusted_severity_serious,casualty_adjusted_severity_slight,casualty_distance_banding
2020350950522,2020,350950522,1,2,2,2,9,2,3,0,0,2,0,0,9,7,E01018002,3,1,0.0,1.0,-1
2024351473739,2024,351473739,2,3,2,1,80,11,2,0,0,1,0,0,9,9,E01018012,6,1,1.0,0.0,1
2024351525247,2024,351525247,2,1,1,1,40,7,3,0,0,0,0,0,1,6,E01017994,3,1,0.0,1.0,1
2023351271917,2023,351271917,2,1,1,2,30,6,3,0,0,0,0,0,1,8,E01017989,3,1,0.0,1.0,-1
2023351284082,2023,351284082,1,1,1,1,73,10,3,0,0,0,0,0,9,9,E01018296,3,1,0.0,1.0,-1
2023351381230,2023,351381230,1,1,1,2,33,6,3,0,0,0,0,0,3,3,E01017952,3,1,0.0,1.0,-1
2024351539320,2024,351539320,2,1,1,2,31,6,3,0,0,0,0,0,1,7,E01035526,3,1,0.0,1.0,1
2021351060852,2021,351060852,2,1,1,2,79,11,3,0,0,0,0,0,1,9,E01018250,3,1,0.0,1.0,-1
2021351108979,2021,351108979,1,1,3,2,52,8,1,6,7,0,0,0,0,8,E01017987,1,1,0.0,0.0,-1
2024351404432,2024,351404432,2,1,1,1,25,5,3,0,0,0,0,0,90,10,E01018256,3,1,0.0,1.0,1
2021351027047,2021,351027047,2,1,1,2,39,7,3,0,0,0,0,0,1,8,E01017987,3,1,0.0,1.0,-1
2022351246298,2022,351246298,1,1,1,1,28,6,3,0,0,0,0,0,9,8,E01033119,3,1,0.0,1.0,-1
2021351121031,2021,351121031,1,1,1,2,41,7,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2021351063859,2021,351063859,1,1,1,2,32,6,3,0,0,0,0,0,9,6,E01027057,3,1,0.0,1.0,-1
2022351154954,2022,351154954,2,1,2,2,17,4,3,0,0,-1,0,0,9,4,E01009518,3,1,0.0,1.0,-1
2023351292475,2023,351292475,2,1,1,1,39,7,3,0,0,0,0,0,1,10,E01018266,3,1,0.0,1.0,-1
2020350921927,2020,350921927,2,1,1,2,24,5,3,0,0,0,0,0,9,3,E01030114,3,1,0.0,1.0,-1
2023351341568,2023,351341568,2,1,1,1,27,6,3,0,0,0,0,0,1,5,E01017960,3,1,0.0,1.0,-1
2023351388660,2023,351388660,2,1,1,2,17,4,3,0,0,0,0,0,3,7,E01018011,3,1,0.0,1.0,-1
2020351011158,2020,351011158,1,1,1,1,20,4,3,0,0,0,0,0,9,9,E01033188,3,1,0.0,1.0,-1
2022351152414,2022,351152414,1,1,1,2,-1,-1,3,0,0,0,0,0,1,7,E01017965,3,1,0.0,1.0,-1
2023351273435,2023,351273435,2,1,1,1,20,4,3,0,0,0,0,0,1,10,E01017985,3,1,0.0,1.0,-1
2021351076507,2021,351076507,2,1,1,1,54,8,3,0,0,0,0,0,1,6,E01017973,3,1,0.0,1.0,-1
2022351205297,2022,351205297,1,1,3,1,49,8,3,10,9,0,0,2,0,8,E01021718,3,1,0.0,1.0,-1
2021351088281,2021,351088281,2,1,1,1,16,4,2,0,0,0,0,0,1,10,E01018256,7,1,1.0,0.0,-1
2023351290736,2023,351290736,1,1,3,1,41,7,3,6,9,0,0,0,0,5,E01017997,3,1,0.0,1.0,-1
2020350941565,2020,350941565,1,1,1,2,29,6,2,0,0,0,0,0,1,3,E01017971,6,1,1.0,0.0,-1
2020350975510,2020,350975510,2,1,1,1,30,6,3,0,0,0,0,0,1,4,E01017947,3,1,0.0,1.0,-1
2020351006978,2020,351006978,1,1,1,1,38,7,3,0,0,0,0,0,9,8,E01033119,3,1,0.0,1.0,-1
2021351024201,2021,351024201,2,1,1,2,36,7,3,0,0,0,0,0,1,10,E01018251,3,1,0.0,1.0,-1
2023351339296,2023,351339296,2,2,1,1,48,8,2,0,0,0,0,0,9,6,E01017951,7,1,1.0,0.0,-1
2021351106015,2021,351106015,1,1,1,1,28,6,2,0,0,0,0,0,9,9,E01017998,7,1,1.0,0.0,-1
2020350966468,2020,350966468,2,1,1,1,31,6,3,0,0,0,0,0,5,7,E01018243,3,1,0.0,1.0,-1
2022351174879,2022,351174879,2,1,1,1,20,4,3,0,0,0,0,0,9,7,E01018057,3,1,0.0,1.0,-1
2020350968877,2020,350968877,2,1,1,1,57,9,1,0,0,0,0,0,1,-1,-1,1,1,0.0,0.0,-1
2020351006978,2020,351006978,1,3,2,2,34,6,3,0,0,1,0,0,9,8,E01017990,3,1,0.0,1.0,-1
2022351181652,2022,351181652,1,1,1,1,19,4,3,0,0,0,0,0,3,6,E01018005,3,1,0.0,1.0,-1
2022351171092,2022,351171092,2,1,1,1,51,8,3,0,0,0,0,0,1,8,E01017950,3,1,0.0,1.0,-1
2024351550265,2024,351550265,2,1,1,1,20,4,2,0,0,0,0,0,3,6,E01017997,7,1,1.0,0.0,1
2021351020594,2021,351020594,1,1,1,2,23,5,3,0,0,0,0,0,9,7,E01018255,3,1,0.0,1.0,-1
2022351242365,2022,351242365,1,1,1,1,24,5,2,0,0,0,0,0,3,7,E01032795,7,1,1.0,0.0,-1
2024351424920,2024,351424920,2,1,1,1,50,8,2,0,0,0,0,0,1,8,E01035519,7,1,1.0,0.0,1
2022351165346,2022,351165346,1,1,2,1,43,7,3,0,0,1,0,0,9,7,E01017963,3,1,0.0,1.0,-1
2023351358980,2023,351358980,2,1,1,2,-1,-1,3,0,0,0,0,0,19,5,E01018163,3,1,0.0,1.0,-1
2021351030767,2021,351030767,2,1,1,1,35,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2022351164016,2022,351164016,1,2,2,1,-1,-1,3,0,0,0,0,0,3,-1,-1,3,1,0.0,1.0,-1
2022351209695,2022,351209695,1,1,3,2,30,6,3,6,9,0,0,0,0,3,E01017977,3,1,0.0,1.0,-1
2023351368831,2023,351368831,2,2,2,2,17,4,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2022351248843,2022,351248843,1,1,1,1,18,4,3,0,0,0,0,0,9,8,E01018276,3,1,0.0,1.0,-1
2023351353459,2023,351353459,1,1,3,2,43,7,3,1,1,0,0,0,0,10,E01018263,3,1,0.0,1.0,-1
2021351051846,2021,351051846,1,1,1,2,21,5,2,0,0,0,0,0,1,9,E01017998,7,1,1.0,0.0,-1
2022351146535,2022,351146535,1,1,3,1,56,9,3,4,3,0,0,0,0,10,E01017959,3,1,0.0,1.0,-1
2022351178663,2022,351178663,2,1,1,1,27,6,3,0,0,0,0,0,1,6,E01018304,3,1,0.0,1.0,-1
2021351109284,2021,351109284,2,1,1,2,16,4,3,0,0,0,0,0,1,7,E01018002,3,1,0.0,1.0,-1
2022351263701,2022,351263701,2,1,1,1,28,6,3,0,0,0,0,0,8,3,E01017979,3,1,0.0,1.0,-1
2021351046372,2021,351046372,1,2,1,1,18,4,2,0,0,0,0,0,3,6,E01033121,7,1,1.0,0.0,-1
2022351176425,2022,351176425,2,1,1,2,22,5,3,0,0,0,0,0,1,10,E01017985,3,1,0.0,1.0,-1
2023351396872,2023,351396872,1,1,1,1,58,9,3,0,0,0,0,0,21,6,E01033453,3,1,0.0,1.0,-1
2021351128563,2021,351128563,2,2,1,1,35,6,3,0,0,0,0,0,19,6,E01018052,3,1,0.0,1.0,-1
2023351364168,2023,351364168,2,1,1,2,23,5,2,0,0,0,0,0,1,10,E01018248,7,1,1.0,0.0,-1
2020350960952,2020,350960952,2,1,1,1,15,3,3,0,0,0,0,0,1,5,E01017997,3,1,0.0,1.0,-1
2020351030344,2020,351030344,2,1,1,2,31,6,3,0,0,0,0,0,1,5,E01017997,3,1,0.0,1.0,-1
2021351063451,2021,351063451,2,1,1,1,50,8,3,0,0,0,0,0,1,6,E01033120,3,1,0.0,1.0,-1
2024351458321,2024,351458321,2,2,1,1,63,9,3,0,0,0,0,0,19,8,E01015645,3,1,0.0,1.0,4
2020350955396,2020,350955396,2,1,1,1,30,6,2,0,0,0,0,0,1,-1,-1,6,1,1.0,0.0,-1
2024351415446,2024,351415446,2,1,1,1,44,7,3,0,0,0,0,0,1,10,E01018260,3,1,0.0,1.0,1
2020350992297,2020,350992297,2,1,2,2,72,10,3,0,0,1,0,0,9,3,E01017944,3,1,0.0,1.0,-1
2020350928746,2020,350928746,2,1,1,2,37,7,2,0,0,0,0,0,1,8,E01017956,7,1,1.0,0.0,-1
2024351432609,2024,351432609,2,2,1,2,57,9,3,0,0,0,0,0,9,6,E01017963,3,1,0.0,1.0,1
2020350922193,2020,350922193,1,1,3,2,22,5,3,1,1,0,0,0,0,10,E01023881,3,1,0.0,1.0,-1
2023351382420,2023,351382420,2,1,1,1,36,7,3,0,0,0,0,0,23,6,E01018151,3,1,0.0,1.0,-1
2020350997973,2020,350997973,2,1,1,2,60,9,3,0,0,0,0,0,1,9,E01018299,3,1,0.0,1.0,-1
2024351433127,2024,351433127,2,1,1,2,57,9,3,0,0,0,0,0,1,7,E01035528,3,1,0.0,1.0,1
2021351013720,2021,351013720,1,1,3,2,74,10,2,4,1,0,0,0,0,9,E01017993,5,1,1.0,0.0,-1
2020351011191,2020,351011191,1,1,1,1,21,5,2,0,0,0,0,0,3,4,E01026254,7,1,1.0,0.0,-1
2023351330456,2023,351330456,1,1,1,2,20,4,3,0,0,0,0,0,1,10,E01017986,3,1,0.0,1.0,-1
2020350953190,2020,350953190,2,1,1,2,66,10,3,0,0,0,0,0,1,5,E01018009,3,1,0.0,1.0,-1
2022351203147,2022,351203147,2,2,1,1,18,4,2,0,0,0,0,0,3,8,E01018003,5,1,1.0,0.0,-1
2023351298919,2023,351298919,1,1,1,2,62,9,3,0,0,0,0,0,9,8,E01018129,3,1,0.0,1.0,-1
2021351040902,2021,351040902,2,1,1,1,35,6,3,0,0,0,0,0,22,2,E01017946,3,1,0.0,1.0,-1
2020350962192,2020,350962192,2,1,1,1,40,7,3,0,0,0,0,0,3,10,E01018237,3,1,0.0,1.0,-1
2024351510253,2024,351510253,3,2,1,2,45,7,3,0,0,0,0,0,9,7,E01022097,3,1,0.0,1.0,4
2023351311479,2023,351311479,2,1,1,2,59,9,3,0,0,0,0,0,1,8,E01018000,3,1,0.0,1.0,-1
2020350988727,2020,350988727,2,1,1,1,42,7,3,0,0,0,0,0,9,7,E01017965,3,1,0.0,1.0,-1
2022351172769,2022,351172769,2,1,1,1,72,10,3,0,0,0,0,0,1,7,E01018002,3,1,0.0,1.0,-1
2023351337225,2023,351337225,2,1,1,1,73,10,2,0,0,0,0,0,1,9,E01018250,7,1,1.0,0.0,-1
2023351314179,2023,351314179,2,1,1,1,57,9,3,0,0,0,0,0,1,9,E01017988,3,1,0.0,1.0,-1
2022351139174,2022,351139174,1,1,1,2,83,11,2,0,0,0,0,0,9,9,E01026334,7,1,1.0,0.0,-1
2022351143281,2022,351143281,1,1,1,1,25,5,2,0,0,0,0,0,9,2,E01033440,7,1,1.0,0.0,-1
2023351283974,2023,351283974,2,2,1,1,53,8,2,0,0,0,0,0,9,9,E01018221,6,1,1.0,0.0,-1
2023351338109,2023,351338109,2,1,1,1,19,4,2,0,0,0,0,0,-1,7,E01017994,7,1,1.0,0.0,-1
2020350929201,2020,350929201,2,1,1,1,51,8,3,0,0,0,0,0,1,8,E01018224,3,1,0.0,1.0,-1
2024351562157,2024,351562157,2,2,1,1,45,7,3,0,0,0,0,0,9,9,E01035520,3,1,0.0,1.0,1
2021351063621,2021,351063621,2,1,1,1,73,10,2,0,0,0,0,0,1,8,E01018242,5,1,1.0,0.0,-1
2023351340709,2023,351340709,1,1,1,1,19,4,3,0,0,0,0,0,1,10,E01018272,3,1,0.0,1.0,-1
2024351413184,2024,351413184,2,1,1,1,35,6,3,0,0,0,0,0,1,7,E01035527,3,1,0.0,1.0,1
2022351167711,2022,351167711,2,1,1,2,55,8,2,0,0,0,0,0,1,9,E01018287,7,1,1.0,0.0,-1
2022351139203,2022,351139203,2,2,1,1,17,4,3,0,0,0,0,0,3,3,E01017979,3,1,0.0,1.0,-1
2020350946210,2020,350946210,2,1,1,1,42,7,3,0,0,0,0,0,1,10,E01018295,3,1,0.0,1.0,-1
2024351468674,2024,351468674,2,1,1,1,14,3,3,0,0,0,0,0,1,8,E01017987,3,1,0.0,1.0,1
2022351137202,2022,351137202,1,1,1,1,23,5,3,0,0,0,0,0,9,7,E01018243,3,1,0.0,1.0,-1
2022351181298,2022,351181298,2,1,1,2,14,3,3,0,0,0,0,0,1,9,E01018298,3,1,0.0,1.0,-1
2021351018945,2021,351018945,1,1,1,2,18,4,3,0,0,0,0,0,9,10,E01018007,3,1,0.0,1.0,-1
2022351155811,2022,351155811,2,1,2,2,2,1,3,0,0,0,0,0,1,3,E01017977,3,1,0.0,1.0,-1
2020350961519,2020,350961519,2,1,1,1,35,6,3,0,0,0,0,0,1,8,E01032794,3,1,0.0,1.0,-1
2023351367636,2023,351367636,1,1,1,1,30,6,3,0,0,0,0,0,9,8,E01033116,3,1,0.0,1.0,-1
2021351111610,2021,351111610,1,3,3,2,23,5,3,6,9,0,0,2,0,-1,-1,3,1,0.0,1.0,-1
2022351152398,2022,351152398,2,1,1,2,37,7,2,0,0,0,0,0,23,7,E01017976,6,1,1.0,0.0,-1
2021351017431,2021,351017431,1,1,1,2,26,6,3,0,0,0,0,0,9,8,E01033115,3,1,0.0,1.0,-1
2022351193798,2022,351193798,2,1,1,2,40,7,3,0,0,0,0,0,1,9,E01018287,3,1,0.0,1.0,-1
2024351491022,2024,351491022,2,1,1,1,32,6,3,0,0,0,0,0,1,8,E01018224,3,1,0.0,1.0,2
2024351500570,2024,351500570,1,1,1,1,57,9,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2022351178243,2022,351178243,2,1,1,1,17,4,3,0,0,0,0,0,1,10,E01018260,3,1,0.0,1.0,-1
2022351149629,2022,351149629,1,1,3,1,70,10,3,10,5,0,0,0,0,8,E01018297,3,1,0.0,1.0,-1
2024351519842,2024,351519842,2,1,1,2,38,7,3,0,0,0,0,0,1,8,E01032794,3,1,0.0,1.0,1
2022351208064,2022,351208064,2,1,1,1,45,7,3,0,0,0,0,0,9,9,E01023460,3,1,0.0,1.0,-1
2021351072523,2021,351072523,1,1,1,1,88,11,2,0,0,0,0,0,9,9,E01018012,7,1,1.0,0.0,-1
2022351183582,2022,351183582,2,1,1,2,19,4,3,0,0,0,0,0,-1,6,E01017967,3,1,0.0,1.0,-1
2022351199855,2022,351199855,1,1,1,1,26,6,3,0,0,0,0,0,1,7,E01032797,3,1,0.0,1.0,-1
2024351509781,2024,351509781,2,1,1,1,27,6,3,0,0,0,0,0,1,10,E01018258,3,1,0.0,1.0,2
2022351280129,2022,351280129,1,1,1,2,77,11,2,0,0,0,0,0,9,10,E01018258,7,1,1.0,0.0,-1
2023351328195,2023,351328195,2,1,1,1,54,8,3,0,0,0,0,0,1,6,E01017999,3,1,0.0,1.0,-1
2023351356026,2023,351356026,2,1,1,1,66,10,3,0,0,0,0,0,9,9,E01018205,3,1,0.0,1.0,-1
2021351056102,2021,351056102,1,1,1,2,58,9,3,0,0,0,0,0,23,5,E01017960,3,1,0.0,1.0,-1
2024351498696,2024,351498696,1,1,1,1,40,7,3,0,0,0,0,0,-1,7,E01035522,3,1,0.0,1.0,1
2024351419345,2024,351419345,2,1,1,1,55,8,3,0,0,0,0,0,3,9,E01018299,3,1,0.0,1.0,2
2021351075036,2021,351075036,2,1,1,2,42,7,3,0,0,0,0,0,9,8,E01017956,3,1,0.0,1.0,-1
2022351188309,2022,351188309,2,1,1,2,46,8,3,0,0,0,0,0,9,8,E01017992,3,1,0.0,1.0,-1
2020350964797,2020,350964797,1,1,1,1,49,8,2,0,0,0,0,0,4,-1,-1,6,1,1.0,0.0,-1
2024351488861,2024,351488861,2,2,1,1,24,5,3,0,0,0,0,0,19,8,E01023672,3,1,0.0,1.0,4
2022351267803,2022,351267803,2,1,1,2,32,6,3,0,0,0,0,0,9,7,E01018011,3,1,0.0,1.0,-1
2021351090906,2021,351090906,2,1,1,1,27,6,3,0,0,0,0,0,1,9,E01017988,3,1,0.0,1.0,-1
2022351155099,2022,351155099,1,1,1,1,20,4,2,0,0,0,0,0,9,3,E01030114,7,1,1.0,0.0,-1
2021351129449,2021,351129449,2,2,1,1,47,8,3,0,0,0,0,0,9,10,E01018267,3,1,0.0,1.0,-1
2020350983711,2020,350983711,2,1,1,2,19,4,2,0,0,0,0,0,1,7,E01017965,7,1,1.0,0.0,-1
2020350994192,2020,350994192,1,1,1,2,22,5,3,0,0,0,0,0,1,8,E01017989,3,1,0.0,1.0,-1
2021351095471,2021,351095471,3,2,1,1,9,2,3,0,0,0,0,0,1,7,E01018002,3,1,0.0,1.0,-1
2023351396660,2023,351396660,1,1,1,1,35,6,3,0,0,0,0,0,1,8,E01017950,3,1,0.0,1.0,-1
2023351317655,2023,351317655,2,1,1,2,-1,-1,3,0,0,0,0,0,9,7,E01033427,3,1,0.0,1.0,-1
2020351001464,2020,351001464,2,2,1,1,68,10,3,0,0,0,0,0,9,10,E01018272,3,1,0.0,1.0,-1
2024351500973,2024,351500973,3,1,1,2,22,5,3,0,0,0,0,0,9,5,E01033121,3,1,0.0,1.0,1
2024351493406,2024,351493406,2,1,1,2,75,10,3,0,0,0,0,0,9,10,E01018295,3,1,0.0,1.0,1
2022351206980,2022,351206980,1,2,2,2,3,1,3,0,0,-1,0,0,9,5,E01032802,3,1,0.0,1.0,-1
2024351541885,2024,351541885,1,1,1,2,33,6,3,0,0,0,0,0,9,8,E01034566,3,1,0.0,1.0,4
2020351001464,2020,351001464,1,1,1,1,21,5,3,0,0,0,0,0,9,10,E01018259,3,1,0.0,1.0,-1
2023351389769,2023,351389769,1,1,1,1,34,6,3,0,0,0,0,0,9,4,E01009111,3,1,0.0,1.0,-1
2022351247578,2022,351247578,1,1,1,1,71,10,3,0,0,0,0,0,9,1,E01033211,3,1,0.0,1.0,-1
2023351324076,2023,351324076,2,1,1,2,-1,-1,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2023351394691,2023,351394691,1,1,1,1,57,9,3,0,0,0,0,0,9,10,-1,3,1,0.0,1.0,-1
2023351273282,2023,351273282,2,1,1,2,23,5,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2020350926563,2020,350926563,2,1,1,1,36,7,3,0,0,0,0,0,1,8,E01018297,3,1,0.0,1.0,-1
2021351131404,2021,351131404,1,3,2,1,9,2,3,0,0,2,0,0,9,8,E01018223,3,1,0.0,1.0,-1
2021351021983,2021,351021983,2,1,1,2,32,6,3,0,0,0,0,0,1,8,E01017984,3,1,0.0,1.0,-1
2020350954873,2020,350954873,1,1,3,2,7,2,3,5,3,0,0,0,0,8,E01018225,3,1,0.0,1.0,-1
2022351237447,2022,351237447,1,2,3,2,42,7,3,5,1,0,0,0,0,7,E01018002,3,1,0.0,1.0,-1
2024351438321,2024,351438321,1,1,1,1,56,9,2,0,0,0,0,0,5,7,E01018053,6,1,1.0,0.0,3
2020350979984,2020,350979984,1,1,1,1,24,5,3,0,0,0,0,0,1,10,E01018274,3,1,0.0,1.0,-1
2021351054717,2021,351054717,2,1,1,2,29,6,3,0,0,0,0,0,9,8,E01018132,3,1,0.0,1.0,-1
2022351253410,2022,351253410,1,1,3,1,-1,-1,3,5,1,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2022351203015,2022,351203015,2,5,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1,3,1,0.0,1.0,-1
2023351301518,2023,351301518,2,1,1,1,33,6,3,0,0,0,0,0,4,6,E01018190,3,1,0.0,1.0,-1
2024351438662,2024,351438662,2,1,1,2,43,7,3,0,0,0,0,0,1,5,E01017953,3,1,0.0,1.0,1
2023351319455,2023,351319455,1,1,3,2,52,8,2,1,2,0,0,0,0,6,E01018741,7,1,1.0,0.0,-1
2020351005830,2020,351005830,1,1,3,1,3,1,3,5,4,0,0,0,0,6,E01033120,3,1,0.0,1.0,-1
2022351240912,2022,351240912,2,1,1,1,22,5,3,0,0,0,0,0,-1,6,E01029956,3,1,0.0,1.0,-1
2021351125367,2021,351125367,1,1,1,1,61,9,2,0,0,0,0,0,9,9,E01018202,5,1,1.0,0.0,-1
2023351383793,2023,351383793,2,1,1,1,19,4,2,0,0,0,0,0,3,8,E01033116,7,1,1.0,0.0,-1
2023351282324,2023,351282324,2,1,1,1,24,5,3,0,0,0,0,0,1,9,E01017958,3,1,0.0,1.0,-1
2020350977373,2020,350977373,1,1,1,1,18,4,3,0,0,0,0,0,9,8,E01017984,3,1,0.0,1.0,-1
2023351381274,2023,351381274,1,1,1,2,-1,-1,2,0,0,0,0,0,1,-1,-1,7,1,1.0,0.0,-1
2023351374959,2023,351374959,2,1,1,1,75,10,2,0,0,0,0,0,1,8,E01018003,6,1,1.0,0.0,-1
2022351187127,2022,351187127,1,2,1,2,48,8,3,0,0,0,0,0,9,10,E01018262,3,1,0.0,1.0,-1
2020351003812,2020,351003812,2,2,1,1,20,4,3,0,0,0,0,0,9,7,E01018243,3,1,0.0,1.0,-1
2023351372529,2023,351372529,2,1,1,1,18,4,2,0,0,0,0,0,3,3,E01017979,7,1,1.0,0.0,-1
2023351366343,2023,351366343,1,1,1,1,40,7,3,0,0,0,0,0,9,-1,-1,3,1,0.0,1.0,-1
2024351479648,2024,351479648,1,1,3,2,20,4,2,5,1,0,0,-1,0,8,E01018224,7,1,1.0,0.0,1
2020350956903,2020,350956903,1,1,1,1,54,8,3,0,0,0,0,0,19,9,E01017993,3,1,0.0,1.0,-1
2022351242090,2022,351242090,1,1,3,1,-1,-1,3,5,9,0,0,0,0,-1,-1,3,1,0.0,1.0,-1
2020350983302,2020,350983302,1,1,2,2,26,6,2,0,0,0,-1,0,11,10,E01018253,7,1,1.0,0.0,-1
2024351542334,2024,351542334,2,2,1,1,60,9,3,0,0,0,0,0,9,5,E01018067,3,1,0.0,1.0,4
2021351100997,2021,351100997,2,1,1,2,24,5,3,0,0,0,0,0,9,1,E01010484,3,1,0.0,1.0,-1
2022351265862,2022,351265862,1,1,1,2,30,6,3,0,0,0,0,0,9,8,E01018003,3,1,0.0,1.0,-1
2023351377393,2023,351377393,1,1,1,1,51,8,2,0,0,0,0,0,1,3,E01017979,7,1,1.0,0.0,-1
2022351218775,2022,351218775,2,1,1,1,45,7,3,0,0,0,0,0,3,3,E01017952,3,1,0.0,1.0,-1
2021351115503,2021,351115503,2,2,1,1,37,7,3,0,0,0,0,0,9,4,E01030108,3,1,0.0,1.0,-1
2023351347088,2023,351347088,1,1,2,2,40,7,3,0,0,2,0,0,8,3,E01029954,3,1,0.0,1.0,-1
2020350953930,2020,350953930,1,1,1,1,32,6,3,0,0,0,0,0,20,9,E01025669,3,1,0.0,1.0,-1
2022351228680,2022,351228680,2,1,1,1,52,8,2,0,0,0,0,0,1,2,E01017948,5,1,1.0,0.0,-1
2022351183260,2022,351183260,2,1,1,1,64,9,3,0,0,0,0,0,9,9,E01018012,3,1,0.0,1.0,-1
2024351493591,2024,351493591,2,1,1,1,51,8,3,0,0,0,0,0,9,4,E01015676,3,1,0.0,1.0,4
2022351207436,2022,351207436,2,1,2,2,82,11,2,0,0,-1,0,0,9,6,E01018016,7,1,1.0,0.0,-1
2022351132917,2022,351132917,1,4,2,2,1,1,3,0,0,2,0,0,9,5,E01017974,3,1,0.0,1.0,-1
2021351035952,2021,351035952,2,2,1,1,40,7,3,0,0,0,0,0,9,8,E01018242,3,1,0.0,1.0,-1
2020351006625,2020,351006625,2,1,1,1,46,8,3,0,0,0,0,0,1,3,E01017975,3,1,0.0,1.0,-1
2023351368831,2023,351368831,2,1,1,2,42,7,2,0,0,0,0,0,9,-1,-1,7,1,1.0,0.0,-1
2021351063101,2021,351063101,1,1,2,2,2,1,3,0,0,2,0,0,9,4,E01001148,3,1,0.0,1.0,-1
2023351363504,2023,351363504,4,1,1,2,31,6,3,0,0,0,0,0,9,7,E01029901,3,1,0.0,1.0,-1
2021351082887,2021,351082887,2,1,1,2,24,5,3,0,0,0,0,0,1,10,E01017986,3,1,0.0,1.0,-1
2021351112616,2021,351112616,2,1,1,2,31,6,3,0,0,0,0,0,9,7,E01026533,3,1,0.0,1.0,-1
2024351462643,2024,351462643,2,1,1,1,48,8,3,0,0,0,0,0,1,5,E01033120,3,1,0.0,1.0,1
2021351104776,2021,351104776,2,1,1,2,30,6,3,0,0,0,0,0,1,-1,-1,3,1,0.0,1.0,-1
2022351253787,2022,351253787,2,1,1,2,38,7,3,0,0,0,0,0,1,6,E01017962,3,1,0.0,1.0,-1
2021351090119,2021,351090119,1,1,3,2,40,7,2,5,9,0,0,0,0,9,E01017998,5,1,1.0,0.0,-1
2022351173524,2022,351173524,2,1,1,1,20,4,3,0,0,0,0,0,1,7,E01032797,3,1,0.0,1.0,-1
2023351300142,2023,351300142,2,1,1,2,21,5,3,0,0,0,0,0,9,8,E01017966,3,1,0.0,1.0,-1
2020350921411,2020,350921411,1,1,1,1,68,10,2,0,0,0,0,0,9,10,E01017959,6,1,1.0,0.0,-1
2024351442496,2024,351442496,1,1,1,1,63,9,2,0,0,0,0,0,19,6,E01018045,5,1,1.0,0.0,4
2020350990159,2020,350990159,3,2,1,2,59,9,3,0,0,0,0,0,9,2,E01017946,3,1,0.0,1.0,-1
2022351207725,2022,351207725,1,1,1,2,50,8,2,0,0,0,0,0,9,10,E01018222,7,1,1.0,0.0,-1
2021351138227,2021,351138227,2,1,1,2,21,5,3,0,0,0,0,0,-1,7,E01018279,3,1,0.0,1.0,-1
2021351039677,2021,351039677,2,3,1,2,45,7,3,0,0,0,0,0,9,6,E01017967,3,1,0.0,1.0,-1
2022351139154,2022,351139154,1,1,1,1,21,5,2,0,0,0,0,0,-1,6,E01029951,7,1,1.0,0.0,-1
2020351012425,2020,351012425,1,1,1,2,50,8,2,0,0,0,0,0,1,9,E01018291,7,1,1.0,0.0,-1
2024351475190,2024,351475190,2,1,1,2,25,5,3,0,0,0,0,0,9,6,E01018165,3,1,0.0,1.0,3
2021351150061,2021,351150061,2,1,1,2,33,6,3,0,0,0,0,0,9,5,E01017949,3,1,0.0,1.0,-1
2023351283842,2023,351283842,1,1,1,1,21,5,3,0,0,0,0,0,3,2,E01017948,3,1,0.0,1.0,-1
2020351004306,2020,351004306,2,3,1,1,37,7,2,0,0,0,0,0,1,-1,-1,7,1,1.0,0.0,-1
2024351469354,2024,351469354,2,1,1,1,27,6,2,0,0,0,0,0,1,8,E01018242,7,1,1.0,0.0,2
2021351063874,2021,351063874,1,1,3,2,15,3,2,6,9,0,0,0,0,5,E01018226,7,1,1.0,0.0,-1
2024351533935,2024,351533935,2,1,1,1,22,5,3,0,0,0,0,0,1,5,E01017954,3,1,0.0,1.0,1
2021351170228,2021,351170228,2,1,1,1,18,4,3,0,0,0,0,0,1,7,E01032795,3,1,0.0,1.0,-1
2022351179488,2022,351179488,1,1,3,1,53,8,3,5,2,0,0,0,0,7,E01017994,3,1,0.0,1.0,-1
2024351398798,2024,351398798,2,1,1,1,40,7,3,0,0,0,0,0,1,7,E01031349,3,1,0.0,1.0,5
2023351365872,2023,351365872,1,1,1,2,36,7,3,0,0,0,0,0,9,7,E01018294,3,1,0.0,1.0,-1
2020350990230,2020,350990230,1,1,1,1,71,10,3,0,0,0,0,0,9,7,E01018300,3,1,0.0,1.0,-1
2022351239655,2022,351239655,2,1,1,2,35,6,3,0,0,0,0,0,1,10,E01018274,3,1,0.0,1.0,-1
